user_id,session_id,age,gender,location,product_id,category,price,discount,final_price,quantity,payment_method,is_returned,rating,time_on_site_min,clicks,purchase_made
db51405d-ec24-4cf7-bf55-3afe5853f3f3,90dc10ca-78f0-413a-8876-00ecc4075993,44,Other,Jillburgh,1064,Clothing,7344.07,0.16,6169.02,4,Debit Card,TRUE,3,1.55,2,1
31eea444-185b-48e6-a653-3fcea8a98914,2c6a31ba-4a31-4b59-8464-f235fc54d95e,52,Female,Vaughnshire,1054,Books,6442.29,0.12,5669.22,2,UPI,FALSE,4,2.04,10,1
ee437c92-aeb0-4f46-9c76-77b6e57ab41b,aef9bb30-047d-4424-9e8e-51658cc1b2dc,18,Female,Butlerhaven,1089,Home Decor,4217.84,0.11,3753.88,1,UPI,FALSE,3,27.53,5,1
8f14c496-2c08-423d-beb5-f72c0b48b42b,c506c23d-0b0d-4892-b23c-92b9ee328eb6,52,Other,Johnnyshire,1042,Books,7614.78,0.43,4340.42,2,Net Banking,FALSE,3,11.21,18,1
52e0fd85-32aa-4ce9-969a-1e81bdb7fc15,1fca70c3-70d2-440c-ad9e-da8243621529,54,Female,West Thomasville,1073,Books,6135.35,0.41,3619.86,3,Debit Card,TRUE,5,12.91,10,1
7364aa75-ca8e-4438-b481-1ce7e50e963c,f7991b70-9a1f-467b-a869-0354dd989971,64,Male,West Gregoryfurt,1029,Clothing,8970.8,0.22,6997.22,3,UPI,FALSE,3,1.53,15,1
680f8679-7d5d-4276-a288-483c9ea0ea3b,8522d148-6385-4286-8f3e-cf851093e5fe,31,Female,South Albertview,1081,Books,8198.46,0.07,7624.57,3,Net Banking,FALSE,2,8.85,9,1
de5b8be0-5b6d-4172-be6d-03238cff6dff,9aa36401-2c25-4096-bafa-dbf721d426d8,20,Female,North Williamton,1016,Electronics,2602.85,0.19,2108.31,3,Debit Card,FALSE,3,24.34,11,1
0d15a7df-57c7-4bd9-b372-18d5536bf7b5,b5af87be-c302-4014-8dd5-e5785c40e30f,18,Male,Bennettfurt,1025,Beauty,2787.24,0.31,1923.2,1,UPI,TRUE,2,18.85,17,1
661fa21b-f6c6-46e8-8d73-701f507d1ba1,a27453e1-9763-40ae-bd50-89f832623f2c,22,Male,Lake Mistyton,1007,Electronics,1341.03,0.23,1032.59,2,Credit Card,FALSE,5,22.86,9,0
64786e90-2f4d-4d80-a250-5e41cd1c9b63,62b9c5ba-9bc6-4796-b144-15bb2eddecc2,43,Other,Shaneton,1046,Home Decor,3435.95,0.39,2095.93,1,COD,FALSE,4,13.97,16,0
ea27d00f-9f2c-46b7-8ea7-35b362fe790d,0a963803-e16c-4f95-bc05-db9f7be961c7,31,Other,East Allisonview,1075,Beauty,9995.48,0.5,4997.74,1,Debit Card,TRUE,2,9.98,6,1
4bcdef41-5098-48b3-b675-01eb74c8197a,29a69fdd-8d07-47e3-88eb-89b50d114f8d,56,Male,Bakerhaven,1090,Books,4116.94,0.1,3705.25,1,Net Banking,FALSE,4,15,11,1
f33ddf86-e1b6-4788-a585-6879ba569482,7d677183-5403-467d-9f30-30ebe4064c0b,44,Male,Lake Darrentown,1071,Home Decor,2282.84,0.23,1757.79,3,Debit Card,FALSE,4,10.37,17,1
be6e273b-55a6-458a-9bf7-400ba6f2868c,376d09aa-99dc-4031-a97e-a2370247aee5,26,Other,South Jessicaborough,1088,Beauty,7648.58,0.22,5965.89,3,Net Banking,FALSE,2,25.33,4,1
8425b5f5-3a3a-49fe-87b6-30fef5d5b845,1073731c-2a66-492e-bdff-ead1847a32a7,32,Female,Port Ericton,1045,Books,5470.46,0.15,4649.89,3,Debit Card,FALSE,5,9.63,15,0
7cea8ec7-55ea-4d36-86d3-f8392a330f27,d670792f-a4d6-409a-b52e-63f268339c48,32,Male,Jenniferhaven,1067,Electronics,1581.05,0.1,1422.94,2,Net Banking,FALSE,1,20.13,1,0
9fc34123-7ae4-4231-a82f-fe139e87242f,bfeed9d0-00cf-447a-96d6-144ff4562d1a,43,Other,Lowemouth,1032,Beauty,3868.83,0.03,3752.77,4,UPI,FALSE,4,4.97,1,1
f988a975-bdbe-4366-8bc8-7b30baa1ff76,a30fdf10-069c-44bc-9d42-188d35be60c6,59,Female,Jamiemouth,1000,Books,4203.25,0.44,2353.82,3,Credit Card,FALSE,4,20.92,9,0
d354968c-87f8-46a9-82ed-c15698de7e0c,1d201272-814c-4c82-bfea-dcf6f522ff71,30,Male,Jacksonfurt,1018,Electronics,7562.91,0.21,5974.7,2,UPI,FALSE,5,27.49,12,0
faf57f23-8ab5-4c3a-8dea-955b948ecb9e,63785dce-3a41-4ec7-8905-876ab9c24464,49,Female,Davisside,1030,Home Decor,304.65,0.25,228.49,3,Credit Card,FALSE,5,18.65,4,0
cc8d8341-e78c-4a85-a4d6-5b1881cf8237,f5865b68-c6ef-4fae-b91b-1d04058ea769,56,Other,North Kyle,1079,Home Decor,2763.29,0.46,1492.18,3,UPI,FALSE,3,17.24,13,1
8249e950-223a-4215-87e8-d4f10a940480,3e7c6267-09bf-44b7-afb9-1a0054e292ed,49,Male,East Erinview,1013,Home Decor,5224.2,0.39,3186.76,1,UPI,FALSE,5,28.87,7,1
4608a249-22a6-4abe-bf3d-a46b79b0fdcf,738a9241-81cf-48a8-adfd-28154ad3891e,21,Female,Howardmouth,1052,Home Decor,2761.58,0.07,2568.27,1,Debit Card,FALSE,4,19.19,8,1
17f54bc7-e882-40a0-8701-3866db4f8b54,23c22303-8664-445b-9504-49885f9d5f51,47,Male,Jonathanmouth,1047,Clothing,6321.5,0.28,4551.48,1,COD,FALSE,2,8.53,13,1
a8448bf1-d2cd-4f50-984d-81cd0c36e47f,0c98452c-24b5-482e-a44a-fd9bd80d2778,54,Female,Port Erinstad,1068,Beauty,4870.49,0.22,3798.98,2,Net Banking,FALSE,1,9.48,11,1
53168fa2-6d99-4e8a-ad54-a7924f6be00d,97244822-386b-4c41-ab9b-5ed7ff49a4fa,40,Other,Port Jessica,1089,Beauty,3680.93,0.4,2208.56,4,Net Banking,FALSE,3,21.45,9,0
2f15ea2b-cdc1-4db2-b388-a223464a765d,5946e56a-a1ae-402e-bbb9-7975fa4fd43c,56,Other,East Denise,1061,Clothing,9497.17,0.36,6078.19,4,Net Banking,FALSE,2,22.33,16,1
87719ad5-69fa-416e-940e-bf3a63cab21b,f484a1fe-eda3-451e-885b-a3db79606b5a,62,Male,North Katrina,1091,Books,6358.38,0.35,4132.95,2,Credit Card,FALSE,1,9.8,10,0
dfc588ff-3103-4080-a84d-f0622464c800,0402ae5c-6a0c-4a2c-959c-9d12555eb2e0,32,Female,Lake Gabriel,1065,Books,1386.42,0.17,1150.73,3,Net Banking,TRUE,1,11.01,11,1
a53bb0e9-e80b-4587-bb05-05afb40c0d9a,8e8dd0a1-ec3e-4a86-85d8-c28e03bc217d,60,Male,Port Randalltown,1063,Home Decor,5644.91,0.4,3386.95,2,Net Banking,FALSE,1,29.74,12,1
c24b7b40-c846-46df-85c1-a0ba0d4cdd84,5f0b2bf7-6639-438a-a3aa-ae81b72b387f,46,Male,New Nicholasborough,1069,Electronics,7829.25,0.03,7594.37,3,Debit Card,FALSE,2,3.96,14,0
e2f2bd11-15fc-45fe-a140-0c7d3cf2daae,fd8b401e-bb13-48de-a7aa-e337a39cbcd3,53,Female,Colleenfurt,1062,Books,7114.05,0.08,6544.93,2,UPI,FALSE,3,12.73,19,1
c5ab7ac5-ed5e-4ea5-a3a5-a7d4f75f47b3,4e988d23-6b88-4e91-88c8-50326a6c3eba,30,Female,Wardberg,1072,Electronics,1803.68,0.17,1497.05,2,Net Banking,FALSE,3,2.81,12,1
03c5a49a-fc41-4dc4-9d05-75441926f5f6,8788e1d0-a593-49f7-9f20-4711a089bf7a,49,Female,New Daryl,1032,Beauty,9726.96,0.04,9337.88,2,COD,FALSE,1,24.81,18,0
f5c0d777-6db2-448b-bc77-682126d8abe6,e1b11144-fd05-4b56-8eea-e0cd86f64156,24,Other,Port Haileyburgh,1040,Electronics,4543.26,0.12,3998.07,4,Net Banking,TRUE,2,3.68,17,0
42cb1d44-fcc8-49b1-a2a3-671e9f0068b4,5b7f01e6-5475-45de-8788-11caee5b9ca3,39,Male,East Shannon,1088,Beauty,1674.35,0.42,971.12,1,Credit Card,FALSE,1,20.55,3,1
063f84b5-72b2-4504-8b5c-4af9f6658833,ea3e5be7-495a-42a8-aa4e-39d605507723,45,Male,Lake Arthur,1047,Clothing,1883.94,0.47,998.49,2,Credit Card,FALSE,5,2.64,1,0
c9156fc0-05e7-4a9a-9f45-8caf8bfaf3d3,8e7a1b29-08ef-4a64-926b-3b073f561221,19,Other,South Ann,1012,Clothing,1072.53,0.15,911.65,4,Credit Card,TRUE,3,20.51,19,1
2ded9b41-40b4-4061-be23-aaf6ebb7ae78,5498ef58-41a5-4339-b7fd-1d7bd2795843,59,Female,Wangville,1072,Home Decor,8054.83,0.13,7007.7,1,Net Banking,FALSE,4,25.45,4,0
3a0befca-4e7f-4d0e-a076-ef748a742c01,7fa765a3-83e2-456b-9405-00a7bb774ebc,62,Other,Westburgh,1076,Books,1308.1,0.14,1124.97,1,Debit Card,FALSE,1,12.57,16,0
78a80fe9-91d7-4c62-8550-16bd76ef8442,397a3f85-8b70-4991-9c6f-007c38172e4a,23,Other,Michaelchester,1030,Home Decor,1338.74,0.14,1151.32,2,COD,FALSE,5,16.14,12,1
9dbfdf2c-1cda-4f90-a088-be64396a55c3,535cf489-d40e-4a08-a1e0-bf311807e722,45,Other,Ryanview,1074,Beauty,8519.67,0.02,8349.28,3,Net Banking,TRUE,3,12.64,13,1
de04eca5-ab7e-461b-bc6f-1c7a3d654c02,75769e32-94a4-4124-b18d-ea66bba1dafb,45,Male,Meganville,1067,Home Decor,3511.58,0.46,1896.25,3,Debit Card,FALSE,2,9.71,17,1
2827cab6-0ac4-4bae-803e-7baad01d5d2f,804f361f-a4c8-4538-977e-9c21715f3194,61,Other,North Kathryn,1097,Electronics,405.49,0.11,360.89,3,Debit Card,FALSE,3,24.29,8,1
599876d6-9561-45d4-8245-176163a74a7d,9ac59e6c-e9fb-4122-9bcb-4040bd97e9b9,61,Male,Rangelmouth,1003,Beauty,613.76,0.21,484.87,2,Net Banking,FALSE,2,8.89,13,0
a379c93d-1e76-4490-81c6-c1e90c3c2be9,8891178b-2648-4287-87e5-26b12c09df62,37,Male,Lake Melinda,1018,Clothing,1507.49,0,1507.49,3,Net Banking,FALSE,2,21.97,5,1
88c38e67-1c62-4c07-83a7-de61fbe7c959,74f76ff8-e829-4d69-a192-863d3afc01d5,47,Male,Lake Joseph,1069,Books,2212.59,0.43,1261.18,4,Debit Card,FALSE,1,6.98,18,0
447b57d3-0980-4b8f-8469-46fc358fdd7e,a9612cbd-6026-4f82-84bb-6cc787181905,28,Female,West Erinfurt,1097,Beauty,6684.95,0.37,4211.52,4,Debit Card,FALSE,1,8.25,15,0
ab5348f0-b1fa-4c2a-bd58-25b294119319,14701658-5d60-4d98-a73e-7151fe750615,45,Male,East Reginaside,1081,Beauty,1657.53,0.47,878.49,4,Debit Card,FALSE,3,10.76,12,0
48178b7b-a1e2-4170-9420-f369e0a3aad1,39fff438-5d45-4183-a17d-f013ed9fe856,42,Male,New Christopherchester,1012,Electronics,1276.86,0.39,778.88,4,Net Banking,FALSE,5,18.09,17,0
a4c2e0a5-6483-427e-a825-b593ba1eba0b,46ae85a8-bff4-485b-84d0-6952eac8988a,56,Female,Jacksonburgh,1022,Books,7670.72,0.16,6443.4,1,Debit Card,FALSE,3,14.18,15,1
96e00b94-10bf-4ab9-a606-48d112fa1484,75f9082b-0daa-4a16-be70-cee325df3f1d,50,Male,Juliefurt,1082,Clothing,6743.45,0.12,5934.24,4,Credit Card,FALSE,4,22.61,2,1
f18a6aa3-2d3f-4bcb-892c-4f91715c3cb7,eb1885da-e672-4c0c-a48b-9493c1f1478a,18,Other,New Wesleyhaven,1074,Beauty,4409.71,0.35,2866.31,3,Net Banking,FALSE,2,7.19,6,1
e9bdf0e9-704d-4f3c-aee0-d9eafe345202,5f668688-45b8-42a5-ab13-12bd2751aa4b,44,Other,New Regina,1000,Beauty,5538.17,0.18,4541.3,2,Credit Card,FALSE,2,1.31,17,1
6463e218-ce60-4d5c-8d0e-59968627cd5c,0e60e8e9-02c2-4ec9-a923-85c5dc2aea34,30,Male,New Stephen,1087,Electronics,3188.64,0.28,2295.82,3,UPI,FALSE,1,23.52,16,1
94c7a9a8-bb40-44ed-895d-84d6e770d9ec,2ea98c21-6abb-4d93-8033-9b65977c7581,58,Female,Weissstad,1053,Home Decor,4876.75,0,4876.75,4,Net Banking,FALSE,5,24.83,17,1
79a2ad94-f50c-47ce-8a67-fab2baeebba4,82978a6f-5d1b-4e49-bd53-20afa81216a7,20,Other,Ronaldbury,1070,Clothing,5116.06,0.03,4962.58,1,UPI,FALSE,1,2.72,9,1
75ba2c4c-6c27-460a-8db5-c00caef7232a,a5c58cd9-2056-4a9b-8a15-2780d52d1101,56,Female,Port Robin,1088,Books,3933.65,0.27,2871.56,4,Debit Card,TRUE,4,18.72,5,0
5194c23f-bd7b-4247-9642-d0c1e6af36ae,1be29ae6-4bab-4b23-920b-8a0f6a51160d,23,Female,Franktown,1084,Beauty,9075.06,0.28,6534.04,2,Debit Card,TRUE,3,11.97,1,0
8dad38c6-182a-4bca-bd8c-a8ab438162d0,0673938e-a415-44ee-af66-181501ab8957,25,Other,Lake Jennifershire,1014,Beauty,259.01,0.38,160.59,3,COD,FALSE,3,24.02,6,1
e2dbfbab-3119-4a1e-a51d-ca123bd7c0c7,9a3fc2aa-e95d-461e-84ef-2a9f94d16ca4,44,Female,West Marcshire,1064,Clothing,7843.5,0.07,7294.46,2,Debit Card,FALSE,5,26.36,14,1
55947423-9df9-4c62-ad60-04f74571dc40,c6f0216f-2d1c-4210-8847-d82221fe16cf,26,Other,Grantside,1075,Home Decor,1331.39,0.26,985.23,2,UPI,FALSE,1,25.68,17,1
6f9cc12e-77c8-48e1-badd-83f318c66b46,326b8d95-1232-4eb7-b3b7-e3df58869e27,54,Female,North Dennis,1070,Beauty,7995.72,0.1,7196.15,2,Debit Card,FALSE,1,23.54,19,1
d58a4a3c-59ae-4269-982c-c9aff7ba59d6,65d15e10-d11c-4246-a5bd-1a27d2942c76,50,Other,South Davidbury,1014,Clothing,6197.53,0.05,5887.65,3,Net Banking,FALSE,4,8.8,1,0
b298a5cb-71f8-4555-b24b-dbc8113c561d,91e2b675-fb10-41f4-b64e-0b94bf8523a1,59,Male,Banksland,1020,Electronics,8448.45,0.21,6674.28,4,Debit Card,FALSE,3,24.54,1,1
f0012c94-0ccc-40b1-93e0-8a0106fc8f63,dce9b420-ace0-4def-9038-7961b0317fb7,61,Other,Lambtown,1018,Home Decor,1065.39,0.08,980.16,2,COD,TRUE,1,16.47,13,0
c423d4a9-574b-421d-9fe5-9743e1fcf09c,b97d6064-d1ba-4283-8984-c5ba2977c9e9,41,Other,Tammymouth,1059,Books,5633.91,0.11,5014.18,3,Debit Card,FALSE,5,2.53,14,1
00997389-fabb-4b22-a399-2dbc608ffd80,7f60ad40-37f5-4766-913c-c419345d708a,32,Other,West Julie,1092,Beauty,5060.77,0.16,4251.05,1,UPI,FALSE,3,14.25,6,1
876c626d-457e-49af-af40-0f2bfa4b94b2,2e4d52ed-b5ff-4120-8686-3622bba9c3b9,49,Other,Tinachester,1088,Clothing,7091.31,0.13,6169.44,3,UPI,FALSE,4,28.32,6,1
122a76a6-f572-4f51-a405-5e86e1c100ed,ecca65fb-6f7b-4035-8f14-5ef5cdc4a333,49,Female,New Michaelberg,1032,Electronics,5389.48,0.04,5173.9,1,Debit Card,FALSE,5,26.75,1,1
cea91bea-474d-479a-ae7d-f4b0e777723f,f197085d-d3b9-4e03-a1d3-55a45658e136,41,Male,Danamouth,1048,Books,5453.27,0.04,5235.14,3,UPI,FALSE,2,3.97,14,1
60ce3598-a524-4cbc-bf63-4811e776caa7,f83d0960-6a2d-4d46-95c7-1e7800894fad,58,Other,Port Herbertland,1095,Clothing,4353,0.1,3917.7,4,UPI,FALSE,4,22.58,3,0
52cdc3f0-e460-4193-a350-34b0bc076af5,44e5ba75-1ff9-4b96-9932-11bfcf8c3e29,29,Female,East Michaeltown,1034,Clothing,3157.46,0.03,3062.74,2,COD,FALSE,5,24.37,10,0
6a873051-0d25-48b5-bd87-153160b5a477,28f05bb4-28ec-4a79-adf0-44d6cea8d5d2,56,Male,Michaelside,1043,Books,4874.42,0.31,3363.35,4,Net Banking,FALSE,1,8.87,19,1
a5609ff4-05d1-427d-a922-19029fd4953d,0c4ba24d-17f5-47b7-97a4-bef6670d30a5,19,Male,Josephfort,1089,Electronics,1273.07,0.14,1094.84,3,COD,FALSE,2,14.68,19,0
32003014-c7a7-444e-baa1-33a4d417a4d2,4087e286-f439-4824-b515-e5b89bbbab40,20,Male,Port Lori,1010,Electronics,9618.98,0.14,8272.32,2,Credit Card,TRUE,4,21.62,19,1
5344a35b-208b-4ee9-b518-7b413f98f447,aaa143b0-5314-4d89-9be5-b5b5b84eda23,54,Male,Fordland,1098,Home Decor,7172.67,0.17,5953.32,1,COD,FALSE,1,13.73,4,0
fa108567-95cd-4a48-aab4-eef87f08b60d,7a0072f7-ef4e-40a6-ae52-f693014d3084,34,Other,West Erin,1071,Beauty,9529.42,0.33,6384.71,3,Debit Card,FALSE,2,4.27,19,1
6c625d93-db95-4331-b095-09381d4e2664,8d24fb15-d01a-4437-8b46-ffb74ce75c96,19,Other,Grayshire,1077,Books,2344.6,0.44,1312.98,2,Net Banking,FALSE,3,21.47,10,0
874482fa-0e64-4388-8bd7-f460a317886e,81bda956-4fdc-47b2-85f9-7c9d2d7d8fba,19,Female,New Dianeport,1073,Books,8805.48,0.38,5459.4,1,Debit Card,FALSE,1,27.44,2,1
9f9c0d22-370f-4f31-8e69-db14aae06cc8,31611928-6b58-4e5f-aa53-b2adf940bae5,45,Female,South Davidchester,1065,Books,8107.02,0.36,5188.49,1,Credit Card,FALSE,5,19.92,4,1
8197e409-d328-4a0c-92d1-be52b0051f9a,af4f963e-8a0e-4765-a438-a94292f58d8f,40,Female,West Lisa,1045,Electronics,6803.81,0.24,5170.9,4,Net Banking,FALSE,4,23.44,6,1
31d99de6-1ab0-4edf-baa6-288644020d7d,e8ff7251-2427-4dd0-bc74-70de0485ab86,54,Male,Port Kristaland,1008,Beauty,6287.79,0.35,4087.06,3,UPI,FALSE,2,11.39,7,1
ec1b2397-77f5-4f73-a01b-aafd061975be,c0c077cf-3699-44c4-bb05-25833b62fa3b,49,Male,Jamesshire,1002,Home Decor,3233.84,0.28,2328.36,1,COD,FALSE,1,6.31,16,1
2317e262-eda9-4563-a28a-f8f93e7abaae,d729fd68-54c5-418f-abd6-d7e81ae67bae,50,Other,Catherineshire,1084,Clothing,8182.47,0.11,7282.4,2,Debit Card,FALSE,3,19.64,7,1
4c30fff4-5d18-4937-afbe-7fad1d4a0d9a,e9c4b26b-71da-4bf8-860b-5fdf461edaed,18,Male,Lopezstad,1025,Clothing,5065,0.1,4558.5,1,Credit Card,FALSE,4,10.51,18,0
c81d7ac9-e992-4b91-bc01-91800137527b,0beebd96-fbb2-4b48-8f69-ed52e49c83e8,36,Male,Patelview,1071,Books,801.83,0.15,681.56,1,UPI,FALSE,4,25.94,19,0
d56d4f9a-c74a-42e8-beed-b6d71a394daa,4db404bd-6939-48bf-99de-cd4a8901c8c9,19,Male,New Codymouth,1047,Beauty,3197.35,0.46,1726.57,4,COD,FALSE,1,4.56,9,0
cdec94d8-9795-4d1f-b905-301614f7b723,6be094bd-4bfa-4f60-8641-f63af92a1ebb,61,Female,West Taraport,1065,Electronics,9359.44,0.27,6832.39,4,UPI,FALSE,3,13.57,10,0
f586d44e-eb8b-4dee-ae2c-efbe9e54bc4c,991e3956-b838-46a7-9b29-cc71a6748b4f,43,Female,Amandaberg,1069,Beauty,8521.73,0.37,5368.69,2,COD,FALSE,2,12.51,13,0
69656556-6de2-41bd-9971-607fa22c601f,354f60ce-c85a-4604-a0ea-0309c4bd34ea,49,Other,Booneberg,1027,Beauty,9820.87,0.17,8151.32,4,Net Banking,FALSE,1,28.2,18,1
ed3e5d32-06a4-4463-8001-b3783969e8e9,2a1e26f3-e0ee-405b-92c5-a8d2e84f23de,23,Male,New Shannonbury,1092,Electronics,6317.13,0.2,5053.7,1,UPI,FALSE,2,5.44,16,1
4e4c9783-b95d-4192-9f67-00690092ec93,581bffe5-de90-4646-b2a7-2e9665d6cd71,49,Male,Lake Hollybury,1025,Books,2550.35,0.06,2397.33,1,UPI,TRUE,4,1.29,17,0
1a29b4f7-7c9f-4e5d-b3cc-37574904addd,f4337e77-8cb8-43a8-8407-945e3f7e888f,21,Other,North Christine,1024,Beauty,1711.87,0.09,1557.8,4,UPI,FALSE,2,7.9,13,0
d79d433f-44cd-4c70-971a-90730068e243,2175b744-8db7-4dbb-90a9-bfc07463f0c9,28,Male,West Bonnie,1011,Clothing,1950.45,0.41,1150.77,1,Net Banking,FALSE,3,24.79,12,1
e33a93c6-bcc7-4bd0-8252-c7b2510cd073,48c324e8-c82b-4488-b499-f0b5fce39568,34,Male,New Kimberly,1004,Electronics,295.98,0.29,210.15,1,Credit Card,FALSE,5,7.07,10,1
1ea17bfa-5890-456d-8d48-cca9ccbd575f,d066aa9f-1a42-491c-8cd4-1cbdbe0a6e23,55,Female,Coreytown,1097,Home Decor,3967.75,0.17,3293.23,2,COD,FALSE,3,7.99,1,1
d52e769a-494a-40f8-8512-afc09f591df1,63f2b6f7-bc4a-4727-9b7e-c72cdc678337,41,Other,East Gregorytown,1047,Books,1995.13,0.4,1197.08,4,UPI,FALSE,2,4.77,8,0
31c8c9a6-3f0f-437e-aa4a-acd9ea073c5a,fa1556d0-d84f-41ea-8777-fb7d3ca6bae7,22,Other,Andrewsberg,1036,Electronics,4175.39,0.12,3674.34,1,Net Banking,TRUE,1,21.75,18,1
6b920061-921f-4267-95d8-e65d9a727033,c62f7288-487c-45c7-b0f3-5d4a97a297be,51,Other,West Ryanmouth,1078,Home Decor,9356.44,0.49,4771.78,4,Credit Card,FALSE,4,3.01,2,0
3613eaaa-6ad5-4311-807a-6675891c6b00,a3f5d883-a612-4961-ae80-ec60b6127a03,23,Other,North Sarah,1043,Home Decor,4362.35,0.17,3620.75,2,COD,FALSE,5,10.61,16,0
b040077a-ae81-4981-8b6b-6194f588555c,f426e3fc-f3df-4dbc-a782-28e7c194a774,39,Female,East Lisa,1099,Beauty,8792.05,0.17,7297.4,4,Net Banking,FALSE,1,9.19,12,1
136093f5-43bb-4e5a-b04c-ed8ccc0ba95f,7f5b9a3d-99bf-44a3-b872-2749c53b6002,28,Female,West Robertport,1014,Beauty,6094.5,0.16,5119.38,1,COD,FALSE,1,17.1,9,1
ec22cd2e-841a-486d-a970-1aee255497d9,57cb2b5d-da20-45a0-9a8b-531d5d254445,33,Male,East Latasha,1042,Beauty,2546.6,0.06,2393.8,4,UPI,FALSE,3,22.18,3,1
5da0ece3-7f20-46ee-b019-711d282c4d2e,11f8440f-0ecc-424a-8c3d-1b3dc83d6d37,50,Male,Ashleymouth,1047,Electronics,3622.96,0.06,3405.58,1,Credit Card,FALSE,2,16.45,4,1
60abbd9d-32cb-4ef9-b592-fe97322487af,45b54dbc-7e62-4463-81ad-191ed752948b,26,Male,North Sheilastad,1086,Electronics,930.8,0.32,632.94,1,Net Banking,FALSE,3,28,2,1
56a5c812-9a8c-4ead-a028-9414976e5119,34c00540-6445-4ef0-9ade-567b49b00810,23,Male,Murphychester,1069,Books,3401.28,0.44,1904.72,1,Credit Card,FALSE,2,28.59,8,0
7d937932-e160-4ee5-8cb0-537352e50aa6,365231fe-e45c-4317-8b6d-a24f464306c2,33,Female,Davidburgh,1045,Beauty,6807.66,0.4,4084.6,2,UPI,FALSE,3,11.48,10,1
87fd0a3a-f819-4dd7-acbe-f0ddba5e2d7b,413dc8e8-48df-4eda-9bbb-5cc196445a98,46,Other,East Tonya,1042,Home Decor,813.9,0.07,756.93,4,Credit Card,FALSE,1,23.55,16,1
eb77a25c-6867-48d1-99e6-0819c30cb87a,5f28718a-5279-4290-b398-6c623e13d7cf,20,Female,Millschester,1020,Clothing,2133.47,0.27,1557.43,2,Credit Card,TRUE,4,22.43,11,1
91749eeb-b91c-4baf-8fce-c3ff5d312b8c,5bfc94ac-91f0-4f73-b33d-77beac3b4ad1,37,Male,Lake Jack,1022,Books,3876.27,0.05,3682.46,4,Debit Card,FALSE,2,26.9,18,0
419a9470-7297-4c73-b350-1222476aad94,7f54abb3-69e7-46bd-ab21-e470e6476929,53,Female,Garrettport,1079,Electronics,9822.29,0.02,9625.84,2,Credit Card,TRUE,5,13.99,14,1
a701a364-020e-467f-8bf0-b7320dcc3d46,9ff13755-c044-433a-a1db-e51522c38cdd,36,Other,Randallhaven,1046,Books,7870.13,0.33,5272.99,3,COD,FALSE,5,16.38,8,0
651970a8-8b5a-4b6b-a300-ac5519804d8f,5c6feae0-483e-45b7-87d2-5134bbdb2688,43,Other,Lake Bethhaven,1014,Books,7361.52,0.27,5373.91,1,Net Banking,FALSE,1,13.06,15,1
64f1dc5c-5cb4-4b32-932a-4c0db9b526d6,b9f87e0d-bddc-4bf9-b150-e759c0cbc760,20,Female,North Christopher,1024,Books,1250.29,0.04,1200.28,1,Debit Card,FALSE,3,25.66,17,1
6019d008-8a82-4dd7-aa22-269b7b2e236e,0879229b-4eed-4451-baff-064b30e8cc19,36,Female,Andreaton,1035,Books,7831.86,0.02,7675.22,2,Net Banking,FALSE,3,7.66,18,1
f7552830-cfe3-49fe-afe4-f58256c43d45,9ccb1529-9778-46e5-a951-7264dfcec61b,37,Female,Beckside,1074,Clothing,7874.16,0.49,4015.82,3,Net Banking,TRUE,1,7.95,6,1
09fa63a9-d01d-4c4b-8db8-aaa26422de6f,eb1f4c13-02bf-443f-b1a0-97ea3a41d9d4,49,Male,Rosschester,1050,Beauty,6050.92,0.02,5929.9,1,UPI,FALSE,5,11.81,14,1
01c3bac2-5176-488b-a95d-4e84e3b4f208,34370b7b-3b88-493e-83cb-54525b9c577a,24,Female,Danahaven,1014,Home Decor,9904.58,0.22,7725.57,4,UPI,FALSE,5,7.68,3,1
2e9ec626-e074-44f2-a859-e2d41562d494,c60aac3f-0db0-49c4-b24a-7dbfe0609da7,58,Female,Lucasmouth,1067,Books,3320.01,0.25,2490.01,2,Debit Card,FALSE,3,17.27,7,1
4c9e9458-fea3-4e88-b425-6eaec60eb04e,5be708ba-5690-420d-aff9-20f8f3e010d2,50,Female,South Erinside,1020,Books,9418.6,0.06,8853.48,1,UPI,FALSE,2,4.9,15,1
12cce272-e467-4182-bce5-1e8cfd584724,48588963-f557-4d4a-a9ff-23a0dd0a9199,57,Other,North Lauren,1012,Books,9155.84,0.08,8423.37,1,UPI,FALSE,4,10.29,16,1
9af21013-2163-404c-a7f8-bb52272ea1e2,04be0871-2dc4-4c8a-99be-2f1b88c8777a,56,Other,Rhondaview,1085,Beauty,213.66,0.18,175.2,2,UPI,FALSE,2,27.49,16,0
2b4fb316-09b9-4b45-ba65-79eedcce42ab,c259e18d-3c38-46af-8220-e83bcb0e3721,35,Male,South Jeffrey,1018,Electronics,4556.15,0.38,2824.81,2,Net Banking,FALSE,5,12.87,8,1
1a1c6c0b-814e-4ee0-9581-04bc64c8488b,c6607ea8-e46f-40ab-b0c1-0c8f4487cce3,57,Male,North Zachary,1033,Electronics,9773.33,0.25,7330,4,Debit Card,FALSE,2,22.7,7,1
529e6d57-493e-4f37-b276-f40d9280cd71,466e4141-fdd1-440a-80f8-9f875f92315c,18,Other,Patrickshire,1077,Clothing,1120.9,0.32,762.21,4,Net Banking,FALSE,4,4.29,6,0
